Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
0.00475830090266207,0.0026852007550319246,0.0071915589726425505,0.007002217374687397,0.011685361321031967,0.0021730446209475285,0.005357681599465244,0.002510859859536585,0.003689625394963862,0.008577934620764699,0.0082910156403867,0.004790379877016457,0.0041262555905233825,3.719630904646526e-05,0.0001311357011237399,0.0017995149299439295
0.000877783413651495,1.567258689980089e-07,0.0005374063403572049,0.0010684325367273512,0.00546672244074882,0.00029880501381126384,0.0008979882536847283,5.002567926697815e-05,0.00027464016585150575,0.003676852218511502,0.002474298472976026,9.692466401048372e-05,0.0006435221380320932,0.0007589943002132074,0.007215972941823745,2.6400248990227082e-05
0.0007820464116582646,3.271183862720711e-05,0.001535296955872012,0.002524091163453604,0.005978845405406781,0.00012402688500619263,0.0018662161750568826,1.2274726480333842e-05,0.0012186785019791188,0.003953753184089512,0.003519737926626222,8.049186330110619e-05,0.0013249408448185312,0.0001342551561575936,0.001349704884123372,0.00046181176521873507
4.403511726064346e-06,0.0019600183948521727,0.00022180403272821503,0.0008495405358268093,0.0035295620617376705,0.0006199713644700691,0.001133667963846896,0.00011601497845041553,0.0006696379856398135,0.0020757879953344077,0.002451533111988563,3.481586371831963e-05,0.0007248680553517683,0.0011095348381658654,0.0003422463187393865,0.0002020992432652871
0.001583998904186354,0.007347862494935076,1.7368151224585182e-05,3.852904866508827e-05,0.0013414159454481142,0.0007249911486429603,0.00033125631250090215,0.0005818409030286589,0.00010021481550637201,0.001796014141539723,0.001173418533001229,0.0006781056306613131,0.00018113554023674316,0.005642572380141139,0.0006253314692195727,5.499615827735116e-06
0.00033472230340118175,0.0016917990444057993,0.00028994421494552697,0.0008240694169460577,0.002101604917364261,2.8796581878945404e-05,0.0011818117162535474,2.762707102137163e-06,0.0007263635424414605,0.0016273482408458995,0.002168928213245075,9.710110755469653e-05,0.0008541538751784677,0.0035830367122584583,0.00012264521442059695,0.0003004565440792237
0.00044074886231902644,0.002350903572758377,0.00038288785290688243,0.0009459327582232724,0.002347613086295282,2.8512081118307886e-05,0.0010564193995339505,3.258347117679472e-05,0.0005487927302426227,0.0023850112908395185,0.0019403521558650563,0.00011164952484041257,0.0007308386934810063,0.005259838315216911,0.00045737186875522556,0.0002929184619353403
0.0004634968749896787,0.0027475332146306986,0.0004980861771555073,0.0010811987440828147,0.002657028214845189,2.1543511816782268e-05,0.0005324272983533371,0.0003849831872173651,0.0004007758638129716,0.0015758835348685662,0.0013546569738023886,1.3951778668724879e-05,0.0002774847487279075,0.004305245556459933,0.001111453018202424,4.813199244874111e-05
3.91850927298279e-05,0.0008905536619369658,0.0014040238167508726,0.0018456529089371787,0.004063060554920478,0.0005926861201852596,0.0012879018766390332,4.667463099933267e-05,0.0009166085773825924,0.001951640604458911,0.0028155375769164034,0.0004928812525615417,0.0009124654434744389,0.0015085981033419807,0.00014909380213484758,0.0003383595786638563
0.002164788678646279,0.006256463040033175,1.0805181941728192e-05,0.00012136280879491285,0.001538191286585347,0.0006692317017256283,0.0005203897845612523,0.0006443944812716124,0.00021653713723935458,0.0011691920927022273,0.0018105107903252232,4.8001777857908934e-05,0.00045703063112374764,0.0033327983664872274,0.0007449468037485571,9.248397685023696e-05
0.00012181274358469274,0.0052437795332669485,2.9445662979230014e-05,0.00026937926602398077,0.001043880477440029,0.0011481573120413896,0.0008128158559974202,0.000465989583879875,0.0005823024596878917,0.0011880359829725962,0.0019306566324531135,7.26618585105282e-05,0.0007522208574206879,0.0017808340433473485,0.0004976571856274703,0.00032003623143622706
